Entity,Code,Year,Cement (tonnes),Flaring (tonnes),Oil (tonnes),Coal (tonnes),Gas (tonnes)
Somalia,SOM,1985,0,0,857376,0,0
Somalia,SOM,1986,0,0,923328,0,0
Somalia,SOM,1987,0,0,992944,0,0
Somalia,SOM,1988,25648,0,981952,0,0
Somalia,SOM,1989,25648,0,930656,0,0
Somalia,SOM,1990,18320,0,714480,0,0
Somalia,SOM,1991,3664,0,703488,0,0
Somalia,SOM,1992,10992,0,670512,0,0
Somalia,SOM,1993,10992,0,630208,0,0
Somalia,SOM,1994,10992,0,619216,0,0
Somalia,SOM,1995,10992,0,578912,0,0
Somalia,SOM,1996,0,0,567920,0,0
Somalia,SOM,1997,0,0,538608,0,0
Somalia,SOM,1998,0,0,512960,0,0
Somalia,SOM,1999,0,0,490976,0,0
Somalia,SOM,2000,0,0,479984,0,0
Somalia,SOM,2001,0,0,501968,0,0
Somalia,SOM,2002,0,0,586240,0,0
Somalia,SOM,2003,0,0,593568,0,0
Somalia,SOM,2004,0,0,593568,0,0
Somalia,SOM,2005,0,0,593568,0,0
Somalia,SOM,2006,0,0,593568,0,0
Somalia,SOM,2007,0,0,608224,0,0
Somalia,SOM,2008,0,0,600896,0,0
Somalia,SOM,2009,0,0,597232,0,0
Somalia,SOM,2010,0,0,611888,0,0
Somalia,SOM,2011,0,0,604560,0,0
Somalia,SOM,2012,0,0,608224,0,0
Somalia,SOM,2013,0,0,608224,0,0
Somalia,SOM,2014,0,0,608224,0,0
South Africa,ZAF,1884,0,0,0,21984,0
South Africa,ZAF,1885,0,0,0,36640,0
South Africa,ZAF,1886,0,0,0,47632,0
South Africa,ZAF,1887,0,0,0,47632,0
South Africa,ZAF,1888,0,0,0,80608,0
South Africa,ZAF,1889,0,0,0,131904,0
South Africa,ZAF,1890,0,0,0,296784,0
South Africa,ZAF,1891,0,0,0,296784,0
South Africa,ZAF,1892,0,0,0,479984,0
South Africa,ZAF,1893,0,0,0,1799024,0
South Africa,ZAF,1894,0,0,0,2432896,0
South Africa,ZAF,1895,0,0,0,3337904,0
South Africa,ZAF,1896,0,0,0,4257568,0
South Africa,ZAF,1897,0,0,0,4777856,0
South Africa,ZAF,1898,0,0,0,6049264,0
South Africa,ZAF,1899,0,0,0,5517984,0
South Africa,ZAF,1900,0,0,0,2330304,0
South Africa,ZAF,1901,0,0,0,3909488,0
South Africa,ZAF,1902,0,0,0,5825760,0
South Africa,ZAF,1903,0,0,0,7782336,0
South Africa,ZAF,1904,0,0,0,8767952,0
South Africa,ZAF,1905,0,0,0,10028368,0
South Africa,ZAF,1906,0,0,0,11464656,0
South Africa,ZAF,1907,0,0,0,12651792,0
South Africa,ZAF,1908,0,0,0,13007200,0
South Africa,ZAF,1909,0,0,0,14974768,0
South Africa,ZAF,1910,0,0,0,16978976,0
South Africa,ZAF,1911,0,0,0,16341440,0
South Africa,ZAF,1912,0,0,0,17349040,0
South Africa,ZAF,1913,0,0,0,18983184,0
South Africa,ZAF,1914,0,0,0,18400608,0
South Africa,ZAF,1915,0,0,0,18510528,0
South Africa,ZAF,1916,0,0,0,21811792,0
South Africa,ZAF,1917,0,0,0,23339680,0
South Africa,ZAF,1918,0,0,0,22222160,0
South Africa,ZAF,1919,0,0,0,23138160,0
South Africa,ZAF,1920,0,0,0,25666320,0
South Africa,ZAF,1921,0,0,0,25413504,0
South Africa,ZAF,1922,0,0,0,21786144,0
South Africa,ZAF,1923,0,0,0,26443088,0
South Africa,ZAF,1924,0,0,0,27776784,0
South Africa,ZAF,1925,0,0,0,28952928,0
South Africa,ZAF,1926,0,0,0,30429520,0
South Africa,ZAF,1927,0,0,0,29561152,0
South Africa,ZAF,1928,0,0,0,29623440,0
South Africa,ZAF,1929,179536,0,0,30590736,0
South Africa,ZAF,1930,0,0,0,28722096,0
South Africa,ZAF,1931,0,0,0,25567392,0
South Africa,ZAF,1932,142896,0,0,23314032,0
South Africa,ZAF,1933,153888,0,0,25179008,0
South Africa,ZAF,1934,216176,0,0,28652480,0
South Africa,ZAF,1935,263808,0,0,31895120,0
South Africa,ZAF,1936,377392,0,0,34877616,0
South Africa,ZAF,1937,417696,0,0,36401840,0
South Africa,ZAF,1938,436016,0,0,38266816,0
South Africa,ZAF,1939,472656,0,0,39688448,0
South Africa,ZAF,1940,414032,0,0,41106416,0
South Africa,ZAF,1941,436016,0,0,43894720,0
South Africa,ZAF,1942,472656,0,0,47954432,0
South Africa,ZAF,1943,458000,0,0,48313504,0
South Africa,ZAF,1944,556928,0,0,54014688,0
South Africa,ZAF,1945,523952,0,0,55348384,0
South Africa,ZAF,1946,586240,0,0,55461968,0
South Africa,ZAF,1947,622880,0,0,55216480,0
South Africa,ZAF,1948,652192,0,0,56451248,0
South Africa,ZAF,1949,677840,0,0,59910064,0
South Africa,ZAF,1950,919664,0,4946400,55168848,0
South Africa,ZAF,1951,974624,0,5646224,58525072,0
South Africa,ZAF,1952,1007600,0,5979648,63903824,0
South Africa,ZAF,1953,1058896,0,6060256,63885504,0
South Africa,ZAF,1954,1077216,0,6774736,66058256,0
South Africa,ZAF,1955,1165152,0,7628448,74152032,0
South Africa,ZAF,1956,1234768,0,8511472,77526576,0
South Africa,ZAF,1957,1260416,0,8057136,80347856,0
South Africa,ZAF,1958,1355680,0,9196640,85711952,0
South Africa,ZAF,1959,1319040,0,8643376,84521152,0
South Africa,ZAF,1960,1348352,0,9068400,87441360,0
South Africa,ZAF,1961,1293392,0,10365456,90471488,0
South Africa,ZAF,1962,1326368,0,11090928,93259792,0
South Africa,ZAF,1963,1436288,0,11695488,96601360,0
South Africa,ZAF,1964,1722080,0,15286208,102551696,0
South Africa,ZAF,1965,1934592,0,15121328,111099808,0
South Africa,ZAF,1966,1985888,0,17217136,109044304,0
South Africa,ZAF,1967,1996880,0,18873264,112906160,0
South Africa,ZAF,1968,2198400,0,17297744,118471776,0
South Africa,ZAF,1969,2542816,0,19910176,120710480,0
South Africa,ZAF,1970,2865248,0,22881680,123894496,0
South Africa,ZAF,1971,2916544,0,32089312,133424560,0
South Africa,ZAF,1972,3044784,0,30678672,137865328,0
South Africa,ZAF,1973,3418512,0,32730512,137238784,0
South Africa,ZAF,1974,3638352,0,32605936,140345856,0
South Africa,ZAF,1975,3576064,0,37002736,144475184,0
South Africa,ZAF,1976,3513776,0,37684240,151759216,0
South Africa,ZAF,1977,3275616,0,37915072,158596240,0
South Africa,ZAF,1978,3400192,0,36995408,161538432,0
South Africa,ZAF,1979,3436832,0,35313632,179979344,0
South Africa,ZAF,1980,3587056,0,30620048,194060096,0
South Africa,ZAF,1981,4034064,0,34976544,218143568,0
South Africa,ZAF,1982,3990096,0,45774352,230751392,0
South Africa,ZAF,1983,3935136,0,48232896,239823456,0
South Africa,ZAF,1984,4078032,0,46836912,264775296,0
South Africa,ZAF,1985,3506448,0,46913856,273528592,0
South Africa,ZAF,1986,3345232,0,46943168,280292336,0
South Africa,ZAF,1987,3356224,0,41421520,283981984,0
South Africa,ZAF,1988,4228256,0,44880336,293665936,0
South Africa,ZAF,1989,4001088,0,52875184,283952672,0
South Africa,ZAF,1990,3891168,0,40615440,265097728,3444160
South Africa,ZAF,1991,3700640,0,41238320,277712880,3491792
South Africa,ZAF,1992,3502784,0,34753040,259667680,3517440
South Africa,ZAF,1993,3664000,0,23471584,289723472,3924144
South Africa,ZAF,1994,3938800,0,31825504,299198576,3924144
South Africa,ZAF,1995,4521376,0,33983600,319530112,3924144
South Africa,ZAF,1996,4484736,0,31975728,324110112,3532096
South Africa,ZAF,1997,4880448,0,44484624,333295760,3154704
South Africa,ZAF,1998,4352832,0,44587216,325821200,2656400
South Africa,ZAF,1999,4019408,0,30689664,336747248,3473472
South Africa,ZAF,2000,3971776,0,33302096,337883088,3198672
South Africa,ZAF,2001,4004752,0,25886160,337692560,4154976
South Africa,ZAF,2002,4246576,0,22449328,325528080,4122000
South Africa,ZAF,2003,4470080,0,39743408,357441520,2469536
South Africa,ZAF,2004,5129600,0,54238192,384086128,6364368
South Africa,ZAF,2005,5712176,0,27831744,376717824,6313072
South Africa,ZAF,2006,6305744,0,53080368,382019632,6126208
South Africa,ZAF,2007,6804048,0,59327488,392168912,7892256
South Africa,ZAF,2008,6712448,0,63233312,418296896,8119424
South Africa,ZAF,2009,5873392,0,77116208,412676320,7038544
South Africa,ZAF,2010,5415392,0,52600384,406828576,8866880
South Africa,ZAF,2011,5598592,0,55982256,399815680,8800928
South Africa,ZAF,2012,5759808,0,55930960,397463392,9236944
South Africa,ZAF,2013,6063920,0,59858768,390706976,9365184
South Africa,ZAF,2014,6016288,0,60265472,414281152,8808256
South Korea,KOR,1945,3664,0,0,0,0
South Korea,KOR,1946,3664,0,0,479984,0
South Korea,KOR,1947,7328,0,0,886688,0
South Korea,KOR,1948,7328,0,0,1663456,0
South Korea,KOR,1949,10992,0,0,2165424,0
South Korea,KOR,1950,7328,0,498304,1681776,0
South Korea,KOR,1951,3664,0,556928,2363280,0
South Korea,KOR,1952,18320,0,663184,2780976,0
South Korea,KOR,1953,21984,0,1007600,3660336,0
South Korea,KOR,1954,29312,0,1062560,4067040,0
South Korea,KOR,1955,29312,0,1121184,5294480,0
South Korea,KOR,1956,21984,0,1436288,6096896,0
South Korea,KOR,1957,47632,0,1469264,6697792,0
South Korea,KOR,1958,146560,0,1689104,7170448,0
South Korea,KOR,1959,179536,0,2150768,8892528,0
South Korea,KOR,1960,216176,0,2084816,10237216,0
South Korea,KOR,1961,260144,0,2290000,11900672,0
South Korea,KOR,1962,392048,0,2953184,13919536,0
South Korea,KOR,1963,388384,0,3927808,16773792,0
South Korea,KOR,1964,619216,0,3249968,18334656,0
South Korea,KOR,1965,802416,0,4547024,19635376,0
South Korea,KOR,1966,937984,0,6525584,22526272,0
South Korea,KOR,1967,1216448,0,10493696,23409296,0
South Korea,KOR,1968,1780704,0,15385136,20045744,0
South Korea,KOR,1969,2407248,0,20049408,20031088,0
South Korea,KOR,1970,2901888,0,27553280,23281056,0
South Korea,KOR,1971,3425840,0,31602000,23541200,0
South Korea,KOR,1972,3231648,0,32539984,24519488,0
South Korea,KOR,1973,4074368,0,40197744,28758736,0
South Korea,KOR,1974,4407792,0,41681664,29535504,0
South Korea,KOR,1975,5048992,0,46034496,30678672,0
South Korea,KOR,1976,5917360,0,53516384,33796736,0
South Korea,KOR,1977,7075184,0,61489248,37061360,0
South Korea,KOR,1978,7540512,0,69421808,36350544,0
South Korea,KOR,1979,8178048,0,78922560,46001520,0
South Korea,KOR,1980,7778672,0,77555888,49423696,0
South Korea,KOR,1981,7782336,0,76764464,55080912,0
South Korea,KOR,1982,8914512,0,75562672,57312288,0
South Korea,KOR,1983,10603616,0,78768672,61408640,0
South Korea,KOR,1984,10171264,0,78420592,75188944,0
South Korea,KOR,1985,10178592,0,78684400,89324656,0
South Korea,KOR,1986,11662512,0,82461984,88031264,146560
South Korea,KOR,1987,12787360,0,85711952,89669072,4334512
South Korea,KOR,1988,14447152,0,103185568,98539616,5609584
South Korea,KOR,1989,15183616,0,117273648,97773840,5422720
South Korea,KOR,1990,16744480,0,128987456,94773024,6236128
South Korea,KOR,1991,17440640,0,140177312,96436480,7214416
South Korea,KOR,1992,22145216,0,165730048,86888096,9288240
South Korea,KOR,1993,23577840,0,189164992,97103328,11842048
South Korea,KOR,1994,25277936,0,202355392,100411920,15711232
South Korea,KOR,1995,27472672,0,222994704,104947952,19049136
South Korea,KOR,1996,29117808,62288,238467776,110821344,24977488
South Korea,KOR,1997,30055792,21984,246609184,122487520,30506464
South Korea,KOR,1998,22965952,14656,188278304,124689584,28586528
South Korea,KOR,1999,23995536,18320,210141392,130573968,34808000
South Korea,KOR,2000,25541744,0,222617312,160105808,38926336
South Korea,KOR,2001,25933792,0,210614048,170386992,42890784
South Korea,KOR,2002,27663200,0,211152656,177898192,48537008
South Korea,KOR,2003,30260976,0,201325808,183885168,50361680
South Korea,KOR,2004,28381344,0,203384976,192246416,57869216
South Korea,KOR,2005,25607696,0,187329328,186959264,62647072
South Korea,KOR,2006,26893760,0,178312224,199369232,65695520
South Korea,KOR,2007,26003408,0,184559344,213398688,71312432
South Korea,KOR,2008,25739600,0,169782432,238841504,72811008
South Korea,KOR,2009,24977488,0,165352656,245539296,72572848
South Korea,KOR,2010,23629136,0,174776464,279427632,88415984
South Korea,KOR,2011,24043168,0,165052208,304650608,95172400
South Korea,KOR,2012,23350672,0,164942288,292258960,102932752
South Korea,KOR,2013,23566848,0,163674544,295805712,108971024
South Korea,KOR,2014,23445936,0,156145024,308365904,98715488
South Sudan,SSD,2012,0,0,1330032,0,0
South Sudan,SSD,2013,0,0,1447280,0,0
South Sudan,SSD,2014,0,0,1494912,0,0
Spain,ESP,1830,0,0,0,3664,0
Spain,ESP,1831,0,0,0,3664,0
Spain,ESP,1832,0,0,0,3664,0
Spain,ESP,1833,0,0,0,3664,0
Spain,ESP,1834,0,0,0,3664,0
Spain,ESP,1835,0,0,0,3664,0
Spain,ESP,1836,0,0,0,21984,0
Spain,ESP,1837,0,0,0,36640,0
Spain,ESP,1838,0,0,0,25648,0
Spain,ESP,1839,0,0,0,47632,0
Spain,ESP,1840,0,0,0,36640,0
Spain,ESP,1841,0,0,0,102592,0
Spain,ESP,1842,0,0,0,142896,0
Spain,ESP,1843,0,0,0,172208,0
Spain,ESP,1844,0,0,0,201520,0
Spain,ESP,1845,0,0,0,274800,0
Spain,ESP,1846,0,0,0,282128,0
Spain,ESP,1847,0,0,0,260144,0
Spain,ESP,1848,0,0,0,293120,0
Spain,ESP,1849,0,0,0,326096,0
Spain,ESP,1850,0,0,0,494640,0
Spain,ESP,1851,0,0,0,509296,0
Spain,ESP,1852,0,0,0,534944,0
Spain,ESP,1853,0,0,0,652192,0
Spain,ESP,1854,0,0,0,549600,0
Spain,ESP,1855,0,0,0,553264,0
Spain,ESP,1856,0,0,0,754784,0
Spain,ESP,1857,0,0,0,850048,0
Spain,ESP,1858,0,0,0,1150496,0
Spain,ESP,1859,0,0,0,1630480,0
Spain,ESP,1860,0,0,0,1930928,0
Spain,ESP,1861,0,0,0,2004208,0
Spain,ESP,1862,0,0,0,2187408,0
Spain,ESP,1863,0,0,0,2432896,0
Spain,ESP,1864,0,0,0,2333968,0
Spain,ESP,1865,0,0,0,2304656,0
Spain,ESP,1866,0,0,0,2290000,0
Spain,ESP,1867,0,0,0,2557472,0
Spain,ESP,1868,0,0,0,2660064,0
Spain,ESP,1869,0,0,3664,2634416,0
Spain,ESP,1870,0,0,7328,3066768,0
Spain,ESP,1871,0,0,3664,2934864,0
Spain,ESP,1872,0,0,7328,3253632,0
Spain,ESP,1873,0,0,3664,3132720,0
Spain,ESP,1874,0,0,7328,3110736,0
Spain,ESP,1875,0,0,10992,3279280,0
Spain,ESP,1876,0,0,3664,3568736,0
Spain,ESP,1877,0,0,10992,3770256,0
Spain,ESP,1878,0,0,7328,3751936,0
Spain,ESP,1879,0,0,32976,3938800,0
Spain,ESP,1880,0,0,76944,4338176,0
Spain,ESP,1881,0,0,142896,4788848,0
Spain,ESP,1882,0,0,106256,5276160,0
Spain,ESP,1883,0,0,124576,5778128,0
Spain,ESP,1884,0,0,135568,5734160,0
Spain,ESP,1885,0,0,175872,5583936,0
Spain,ESP,1886,0,0,139232,5957664,0
Spain,ESP,1887,0,0,131904,6008960,0
Spain,ESP,1888,0,0,179536,6250784,0
Spain,ESP,1889,0,0,102592,6723440,0
Spain,ESP,1890,0,0,157552,7181440,0
Spain,ESP,1891,0,0,168544,7771344,0
Spain,ESP,1892,0,0,139232,8159728,0
Spain,ESP,1893,0,0,168544,7950880,0
Spain,ESP,1894,0,0,135568,8599408,0
Spain,ESP,1895,0,0,135568,8467504,0
Spain,ESP,1896,0,0,120912,9181984,0
Spain,ESP,1897,0,0,106256,9438464,0
Spain,ESP,1898,0,0,102592,9273584,0
Spain,ESP,1899,0,0,73280,10552320,0
Spain,ESP,1900,0,0,131904,11087264,0
Spain,ESP,1901,0,0,109920,11695488,0
Spain,ESP,1902,0,0,106256,12230432,0
Spain,ESP,1903,0,0,98928,12076544,0
Spain,ESP,1904,0,0,87936,12904608,0
Spain,ESP,1905,0,0,87936,13483520,0
Spain,ESP,1906,0,0,150224,13710688,0
Spain,ESP,1907,0,0,76944,14018464,0
Spain,ESP,1908,0,0,87936,14696304,0
Spain,ESP,1909,0,0,117248,15048048,0
Spain,ESP,1910,0,0,95264,14798896,0
Spain,ESP,1911,0,0,102592,14626688,0
Spain,ESP,1912,0,0,98928,15883440,0
Spain,ESP,1913,0,0,120912,17253776,43968
Spain,ESP,1914,0,0,234496,17037600,29312
Spain,ESP,1915,0,0,282128,14993088,36640
Spain,ESP,1916,0,0,278464,17447968,139232
Spain,ESP,1917,0,0,219840,15535360,95264
Spain,ESP,1918,0,0,172208,16455024,106256
Spain,ESP,1919,0,0,333424,15539024,58624
Spain,ESP,1920,0,0,494640,13461536,98928
Spain,ESP,1921,0,0,425024,14322576,98928
Spain,ESP,1922,0,0,417696,14472800,54960
Spain,ESP,1923,0,0,472656,16740816,0
Spain,ESP,1924,0,0,666848,17722768,0
Spain,ESP,1925,0,0,729136,18320000,0
Spain,ESP,1926,0,0,806080,17513920,58624
Spain,ESP,1927,0,0,1058896,20228944,161216
Spain,ESP,1928,769440,0,1260416,19485152,0
Spain,ESP,1929,908672,0,1414304,21654240,0
Spain,ESP,1930,916000,0,1872304,20566032,293120
Spain,ESP,1931,813408,0,2224048,19184704,315104
Spain,ESP,1932,710816,0,2231376,17905968,333424
Spain,ESP,1933,699824,0,2000544,15667264,344416
Spain,ESP,1934,677840,0,2835936,16385408,351744
Spain,ESP,1935,674176,0,2693040,18730368,362736
Spain,ESP,1936,300448,0,0,7419600,340752
Spain,ESP,1937,190528,0,0,4796176,260144
Spain,ESP,1938,296784,0,0,12655456,271136
Spain,ESP,1939,593568,0,0,14802560,322432
Spain,ESP,1940,776768,0,0,20452448,395712
Spain,ESP,1941,817072,0,0,20470768,227168
Spain,ESP,1942,820736,0,0,21943696,300448
Spain,ESP,1943,846384,0,0,22665504,344416
Spain,ESP,1944,919664,0,0,24501168,381056
Spain,ESP,1945,959968,0,1864976,25087408,362736
Spain,ESP,1946,1069888,0,1619488,25021456,384720
Spain,ESP,1947,1088208,0,5298144,24383920,410368
Spain,ESP,1948,1161488,0,5646224,25468464,447008
Spain,ESP,1949,1121184,0,6793056,27362752,490976
Spain,ESP,1950,1256752,0,5276160,26509040,0
Spain,ESP,1951,1366672,0,5312800,26443088,0
Spain,ESP,1952,1476592,0,6979920,29158112,0
Spain,ESP,1953,1623152,0,7214416,30103424,0
Spain,ESP,1954,1897952,0,7764016,30074112,0
Spain,ESP,1955,2158096,0,8526128,29605120,0
Spain,ESP,1956,2355952,0,10405760,29590464,0
Spain,ESP,1957,2476864,0,14315248,33441328,0
Spain,ESP,1958,2652736,0,17088896,36152688,0
Spain,ESP,1959,2854256,0,16484336,32763488,0
Spain,ESP,1960,2857920,0,14234640,31796192,0
Spain,ESP,1961,3301264,0,16751808,33576896,0
Spain,ESP,1962,3634688,0,21855760,34514880,0
Spain,ESP,1963,3861856,0,20430464,34478240,3664
Spain,ESP,1964,4235584,0,27575264,32543648,3664
Spain,ESP,1965,4829152,0,31752224,34470912,7328
Spain,ESP,1966,6016288,0,39714096,31920768,14656
Spain,ESP,1967,6712448,0,47588032,32140608,7328
Spain,ESP,1968,7452576,0,56883600,32734176,3664
Spain,ESP,1969,8130416,0,55751424,32796464,128240
Spain,ESP,1970,8320944,0,71971952,36379856,164880
Spain,ESP,1971,8551776,0,84077808,35130432,817072
Spain,ESP,1972,9753568,0,97345152,36185664,1626816
Spain,ESP,1973,11145888,0,106816592,35119440,2158096
Spain,ESP,1974,11079936,0,123110400,36749920,2070160
Spain,ESP,1975,12006928,0,125807104,41139392,2539152
Spain,ESP,1976,12556528,0,141796800,40615440,3312256
Spain,ESP,1977,13948848,0,134131712,44356384,3066768
Spain,ESP,1978,15066368,0,145940784,36229632,3088752
Spain,ESP,1979,13908544,0,144013520,42154320,3506448
Spain,ESP,1980,13956176,0,147633552,49251488,3986432
Spain,ESP,1981,14326240,0,131625536,56762688,4407792
Spain,ESP,1982,14732944,0,123916480,66296416,4788848
Spain,ESP,1983,15267888,0,115045936,69348528,5038000
Spain,ESP,1984,12673776,0,111814288,69517072,4785184
Spain,ESP,1985,12058224,0,108619280,75005744,5382416
Spain,ESP,1986,11977616,153888,99719424,73441216,5023344
Spain,ESP,1987,11468320,139232,103310144,70319488,5485008
Spain,ESP,1988,12659120,142896,117566768,60990944,7507536
Spain,ESP,1989,13641072,146560,127148128,75423440,10123632
Spain,ESP,1990,14003808,124576,119417088,73496176,11373056
Spain,ESP,1991,12516224,124576,123799232,76196544,12813008
Spain,ESP,1992,12267072,124576,129833840,78105488,13399248
Spain,ESP,1993,11398704,29312,124319520,70183920,13142768
Spain,ESP,1994,12530880,3664,134300256,71968288,14410512
Spain,ESP,1995,13168416,10992,138165776,72396976,17671472
Spain,ESP,1996,12534544,10992,139092768,61698096,19778272
Spain,ESP,1997,13769312,7328,142591888,69619664,25878832
Spain,ESP,1998,16484336,7328,151147328,67120816,26567664
Spain,ESP,1999,17829024,10992,158827072,75046048,30411200
Spain,ESP,2000,19012496,0,160736016,79615056,34829984
Spain,ESP,2001,20188640,0,166939168,72928256,37530352
Spain,ESP,2002,21137616,0,167888144,82326416,42912768
Spain,ESP,2003,22299104,0,173450096,76218528,48866768
Spain,ESP,2004,22720464,0,179151280,79670016,57605408
Spain,ESP,2005,25087408,0,181752720,78039536,68296960
Spain,ESP,2006,26923072,0,181357008,69997056,71477312
Spain,ESP,2007,27267488,0,182467200,75474736,72734064
Spain,ESP,2008,20972736,0,174410064,53747216,79889856
Spain,ESP,2009,14703632,0,161739952,40102480,71455328
Spain,ESP,2010,13065824,0,155379248,31008432,71239152
Spain,ESP,2011,11050624,0,145713616,47346208,66219472
Spain,ESP,2012,7943552,0,132984880,58242944,65391408
Spain,ESP,2013,6844352,0,128522128,41604720,59873424
Spain,ESP,2014,7269376,0,128932496,43425728,54157584
Sri Lanka,LKA,1950,0,0,630208,992944,0
Sri Lanka,LKA,1951,32976,0,872032,641200,0
Sri Lanka,LKA,1952,29312,0,908672,1003936,0
Sri Lanka,LKA,1953,32976,0,1000272,1033248,0
Sri Lanka,LKA,1954,40304,0,974624,769440,0
Sri Lanka,LKA,1955,36640,0,1121184,509296,0
Sri Lanka,LKA,1956,43968,0,978288,395712,0
Sri Lanka,LKA,1957,25648,0,1538880,751120,0
Sri Lanka,LKA,1958,40304,0,1439952,472656,0
Sri Lanka,LKA,1959,47632,0,1535216,468992,0
Sri Lanka,LKA,1960,43968,0,1524224,688832,0
Sri Lanka,LKA,1961,40304,0,1919936,373728,0
Sri Lanka,LKA,1962,43968,0,2139776,377392,0
Sri Lanka,LKA,1963,36640,0,2106800,388384,0
Sri Lanka,LKA,1964,36640,0,1766048,468992,0
Sri Lanka,LKA,1965,43968,0,2242368,370064,0
Sri Lanka,LKA,1966,40304,0,2535488,84272,0
Sri Lanka,LKA,1967,95264,0,2480528,370064,0
Sri Lanka,LKA,1968,109920,0,3015472,113584,0
Sri Lanka,LKA,1969,139232,0,4114672,62288,0
Sri Lanka,LKA,1970,161216,0,3374544,58624,0
Sri Lanka,LKA,1971,190528,0,2967840,36640,0
Sri Lanka,LKA,1972,190528,0,3345232,3664,0
Sri Lanka,LKA,1973,208848,0,3458816,21984,0
Sri Lanka,LKA,1974,234496,0,2678384,21984,0
Sri Lanka,LKA,1975,194192,0,2689376,10992,0
Sri Lanka,LKA,1976,212512,0,2579456,10992,0
Sri Lanka,LKA,1977,175872,0,2740672,3664,0
Sri Lanka,LKA,1978,285792,0,3132720,29312,0
Sri Lanka,LKA,1979,296784,0,3524768,3664,0
Sri Lanka,LKA,1980,285792,0,3118064,3664,0
Sri Lanka,LKA,1981,318768,0,3704304,3664,0
Sri Lanka,LKA,1982,322432,0,4085360,87936,0
Sri Lanka,LKA,1983,252816,0,4550688,76944,0
Sri Lanka,LKA,1984,249152,0,3623696,7328,0
Sri Lanka,LKA,1985,296784,0,3649344,7328,0
Sri Lanka,LKA,1986,296784,0,3400192,3664,0
Sri Lanka,LKA,1987,296784,0,3773920,0,0
Sri Lanka,LKA,1988,197856,0,3290272,0,0
Sri Lanka,LKA,1989,197856,0,3279280,3664,0
Sri Lanka,LKA,1990,197856,0,3667664,3664,0
Sri Lanka,LKA,1991,197856,0,3968112,7328,0
Sri Lanka,LKA,1992,406704,0,4770528,3664,0
Sri Lanka,LKA,1993,337088,0,4697248,3664,0
Sri Lanka,LKA,1994,461664,0,5052656,7328,0
Sri Lanka,LKA,1995,447008,0,5448368,3664,0
Sri Lanka,LKA,1996,461664,0,6587872,3664,0
Sri Lanka,LKA,1997,479984,0,7122816,7328,0
Sri Lanka,LKA,1998,436016,0,7379296,3664,0
Sri Lanka,LKA,1999,487312,0,8115760,3664,0
Sri Lanka,LKA,2000,501968,0,9724256,3664,0
Sri Lanka,LKA,2001,553264,0,9878144,3664,0
Sri Lanka,LKA,2002,505632,0,10537664,3664,0
Sri Lanka,LKA,2003,578912,0,10259200,230832,0
Sri Lanka,LKA,2004,696160,0,11362064,230832,0
Sri Lanka,LKA,2005,747456,0,11112912,230832,0
Sri Lanka,LKA,2006,798752,0,10940704,227168,0
Sri Lanka,LKA,2007,846384,0,11336416,161216,0
Sri Lanka,LKA,2008,897680,0,11079936,219840,0
Sri Lanka,LKA,2009,945312,0,11995936,223504,0
Sri Lanka,LKA,2010,864704,0,12160816,227168,0
Sri Lanka,LKA,2011,989280,0,13003536,1132176,0
Sri Lanka,LKA,2012,1000272,0,13102464,1919936,0
Sri Lanka,LKA,2013,959968,0,12497904,2018864,0
Sri Lanka,LKA,2014,937984,0,13560464,3880176,0
Sudan,SDN,1950,0,0,406704,146560,0
Sudan,SDN,1951,0,0,560592,161216,0
Sudan,SDN,1952,0,0,630208,128240,0
Sudan,SDN,1953,0,0,648528,183200,0
Sudan,SDN,1954,0,0,743792,73280,0
Sudan,SDN,1955,32976,0,762112,131904,0
Sudan,SDN,1956,32976,0,791424,73280,0
Sudan,SDN,1957,29312,0,1036912,87936,0
Sudan,SDN,1958,43968,0,1121184,128240,0
Sudan,SDN,1959,51296,0,1231104,84272,0
Sudan,SDN,1960,58624,0,1271408,32976,0
Sudan,SDN,1961,40304,0,1300720,43968,0
Sudan,SDN,1962,51296,0,1406976,25648,0
Sudan,SDN,1963,58624,0,1568192,51296,0
Sudan,SDN,1964,43968,0,1813680,0,0
Sudan,SDN,1965,40304,0,2366944,18320,0
Sudan,SDN,1966,51296,0,2590448,3664,0
Sudan,SDN,1967,65952,0,3114400,3664,0
Sudan,SDN,1968,73280,0,3026464,3664,0
Sudan,SDN,1969,84272,0,4092688,3664,0
Sudan,SDN,1970,76944,0,4770528,3664,0
Sudan,SDN,1971,95264,0,4880448,3664,0
Sudan,SDN,1972,80608,0,5294480,0,0
Sudan,SDN,1973,102592,0,5316464,3664,0
Sudan,SDN,1974,150224,0,5528976,0,0
Sudan,SDN,1975,106256,0,4129328,0,0
Sudan,SDN,1976,65952,0,3685984,0,0
Sudan,SDN,1977,73280,0,3729952,0,0
Sudan,SDN,1978,95264,0,3341568,0,0
Sudan,SDN,1979,91600,0,3477136,0,0
Sudan,SDN,1980,91600,0,3653008,0,0
Sudan,SDN,1981,73280,0,3565072,0,0
Sudan,SDN,1982,91600,0,3733616,0,0
Sudan,SDN,1983,98928,0,3806896,0,0
Sudan,SDN,1984,87936,0,3414848,0,0
Sudan,SDN,1985,95264,0,3975440,0,0
Sudan,SDN,1986,73280,0,4173296,0,0
Sudan,SDN,1987,62288,0,3286608,0,0
